x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y,Label
44,B,0.08565039391541018,96,E,0.8526634336275619,89,C,0.6666336051002972,42,1,B4C
28,E,0.008486012083443017,51,E,0.4245011800656404,47,C,0.31740237618157563,65,1,B4C
45,E,0.8661889152655807,46,D,0.7498336138466634,40,B,0.35694797788978605,73,1,B4C
52,B,0.07202666573033634,79,B,0.8639818533042556,48,B,0.3169250166415214,4,1,B4C
48,B,0.8121045388640898,60,A,0.11565462238615332,86,B,0.7664747268552259,76,1,B4C
78,B,0.9021541886529115,22,E,0.16035652342331974,28,E,0.4765145262728119,64,1,B4C
18,D,0.4639465417220131,57,B,0.6465700551143536,97,A,0.3545914321628617,79,1,B4C
16,B,0.2387136918487337,79,C,0.2023840642007948,19,A,0.2980961999296454,10,1,B4C
38,C,0.6119808635302266,49,D,0.8782922162893867,54,B,0.316402420502774,7,1,B4C
11,C,0.9907621555393796,52,A,0.15256783126098772,64,A,0.5351925411471611,75,1,B4C
56,E,0.5246211016193748,32,E,0.7373813438870674,12,A,0.37122604623696087,55,1,B4C
16,E,0.7920192079401351,14,A,0.4398920715078196,54,A,0.18898131907785165,9,1,B4C
63,D,0.8626181017594305,43,E,0.024614935978468422,65,A,0.9237499910166088,97,1,B4C
64,A,0.5733137445715221,86,D,0.6746767278561449,33,D,0.5960848594197047,42,1,B4C
96,B,0.9582856281444737,8,D,0.1093208519866512,10,A,0.9988919631983497,1,1,B4C
92,B,0.9246009904217126,60,A,0.40929602852600466,3,B,0.6806411394056382,29,1,B4C
57,D,0.5183981907879688,10,B,0.41425209304157085,45,D,0.806240910714474,29,1,B4C
2,E,0.6992747953353902,32,B,0.6682210878849604,54,B,0.047548770736504875,53,1,B4C
89,E,0.9471096141455893,66,D,0.45786008403696454,27,C,0.7899262477501527,55,1,B4C
14,A,0.23756584338348485,38,A,0.644997644539515,14,D,0.5321182222463141,19,1,B4C
3,E,0.796399988770646,0,B,0.038515592306683555,29,D,0.44586894209155725,72,1,B4C
16,B,0.25481762364438143,18,C,0.1762995986912994,14,A,0.12588943406002895,35,1,B4C
14,B,0.5714485657480787,71,B,0.9857603424523242,31,D,0.4137469045732455,86,1,B4C
24,A,0.9206884411696955,47,C,0.2429235568268472,69,B,0.17947569070933522,36,1,B4C
52,E,0.6486830449042336,40,E,0.6897063280925747,56,B,0.6733782483249342,78,1,B4C
43,B,0.5437773088398854,96,A,0.22736215829340412,57,D,0.2432682879288014,50,1,B4C
9,A,0.5599404390366763,63,B,0.4814854138077054,77,A,0.17034558339886485,77,1,B4C
26,C,0.4715870664591526,29,C,0.65287315745739,0,E,0.8024880392708865,71,1,B4C
86,A,0.5332210023081314,58,D,0.8955783398405192,12,D,0.01728839071318722,68,1,B4C
39,A,0.7555707030995242,86,E,0.696448461207293,75,C,0.2701548882638084,6,1,B4C
10,C,0.6113307533028527,59,E,0.3383162873975524,99,B,0.7683987019292634,57,1,B4C
8,E,0.9232258784862326,78,E,0.2507099472414258,84,B,0.8729774508998152,28,1,B4C
16,B,0.6067476903255307,25,C,0.8535269467890646,17,B,0.09040283757930234,81,1,B4C
57,C,0.41325100323327635,26,A,0.8566101550765934,96,E,0.4625046658357518,82,1,B4C
91,E,0.9162338333132151,29,C,0.11434324193967682,8,A,0.03292999631956017,85,1,B4C
65,E,0.7426342828675209,79,B,0.3842315256268739,87,D,0.8511891287399997,0,1,B4C
2,B,0.9666499966821125,59,A,0.836138473935858,64,B,0.38284893160960853,10,1,B4C
97,D,0.6295673951687717,85,C,0.4833893276056237,91,C,0.5897652964409968,74,1,B4C
95,E,0.33671659728009506,16,A,0.9114977934554581,71,B,0.9446650638195561,61,1,B4C
48,A,0.1385474424446943,43,C,0.06032271117801413,29,C,0.434129723862405,11,1,B4C
62,A,0.6501635325176437,62,D,0.05388871421255548,17,C,0.015146137231442425,53,1,B4C
84,A,0.08928589891793581,2,B,0.7303273105093909,54,C,0.5123309377442603,22,1,B4C
24,D,0.6063794785740337,19,B,0.2817884528002379,97,B,0.2851065414207937,52,1,B4C
32,C,0.4731650482340716,44,E,0.18281370887613912,46,B,0.04266110233556686,52,1,B4C
41,B,0.537959631644099,76,A,0.663808834303416,94,D,0.2897424443809963,57,1,B4C
91,B,0.3561391620149682,77,C,0.6527105852626278,85,C,0.48571561283404463,17,1,B4C
52,B,0.8264993623010078,5,C,0.04107216152698079,58,C,0.10771683678860311,60,1,B4C
71,C,0.05997927219151644,86,D,0.3850577345418712,43,A,0.18986428685465406,15,1,B4C
99,A,0.10561704526173599,39,E,0.12888288661064984,70,E,0.745599502587048,44,1,B4C
19,C,0.08539769213508108,82,B,0.36970537749170473,26,E,0.0992650505691971,91,1,B4C
16,B,0.9372620447778404,99,B,0.4843547016086196,23,C,0.7777403819938509,29,1,B4C
68,B,0.8811700884741743,2,C,0.1275462184988988,19,D,0.5608011815260024,84,1,B4C
72,B,0.7785818487206433,13,E,0.016904254034797117,64,C,0.377566186755942,45,1,B4C
87,D,0.8172942615886548,90,D,0.2608529359715447,56,B,0.5765253961775413,56,1,B4C
58,B,0.8049885589761221,21,C,0.6414195130842409,14,D,0.6174818182363937,6,1,B4C
7,C,0.7935212646403246,65,D,0.5905096872577219,53,E,0.15224486476990418,9,1,B4C
21,D,0.3164745316378583,46,C,0.818365801537962,28,E,0.5198463415299011,55,1,B4C
48,B,0.2607913855244549,82,E,0.686941605344729,46,A,0.25209291655706756,64,1,B4C
56,B,0.11771819908262737,21,B,0.6227800876262359,29,D,0.8953649150583347,85,1,B4C
28,C,0.9424578385332962,0,E,0.7867160023533691,1,C,0.22739952687216092,16,1,B4C
74,B,0.6334320312819601,57,E,0.1723352983524531,88,D,0.6385103296144475,82,1,B4C
37,B,0.6105374273067323,89,B,0.946118877771917,27,C,0.23483690888386877,91,1,B4C
35,C,0.06944782605440092,39,E,0.49564896916515044,19,C,0.36013777314507056,30,1,B4C
91,A,0.5494744796854908,98,C,0.46878581073414693,9,C,0.621423222473238,48,1,B4C
34,B,0.9934835217062494,80,A,0.5494921924477763,35,B,0.11007978013576702,56,1,B4C
3,D,0.13635379511075751,82,E,0.8326322735337919,42,A,0.5482743215433141,0,1,B4C
88,E,0.47822211488311783,52,A,0.8208557313740468,85,A,0.3305132207324504,20,1,B4C
85,A,0.6963758498705658,19,D,0.3855594250002493,14,D,0.8361543253914008,91,1,B4C
73,E,0.8300653721957794,24,D,0.23470722236045405,78,E,0.2853390540826978,21,1,B4C
82,E,0.11042763646333309,53,E,0.606411890534753,44,A,0.13560514714665217,95,1,B4C
44,E,0.14900854341165115,70,D,0.8231147217565339,43,E,0.9877643491141077,31,1,B4C
55,D,0.18108070230794104,5,B,0.019576981030278606,72,A,0.4865042728662444,93,1,B4C
10,E,0.6955851743035442,25,A,0.35864101215334554,82,A,0.5388267592294684,71,1,B4C
53,C,0.30386146398872205,56,E,0.016597182834976354,95,E,0.9673759386810711,38,1,B4C
31,E,0.5424101286783086,57,E,0.2096071805156613,63,D,0.6774647760704352,42,1,B4C
48,C,0.2476868784466013,54,E,0.14221221306296916,21,A,0.6298055982244036,11,1,B4C
15,E,0.3957506052859877,99,B,0.23644143538925677,29,E,0.8964107553091025,30,1,B4C
16,D,0.1142946811423835,31,D,0.3827323861339095,74,C,0.06953057612414115,98,1,B4C
97,A,0.6878521850421537,50,B,0.7795116392775024,19,A,0.38723029790477137,94,1,B4C
56,C,0.44114359936907654,65,B,0.9178119365000521,80,A,0.018003183535757694,12,1,B4C
31,C,0.5381056585592319,62,A,0.7779455373790012,87,E,0.2562499219098139,25,1,B4C
62,D,0.21544398711178914,67,D,0.048087936291525746,83,D,0.5361165286604228,63,1,B4C
57,A,0.2558230250480419,28,A,0.5643238285561115,70,D,0.8210111007883965,71,1,B4C
60,C,0.25435953880638185,29,B,0.2912934727081582,16,C,0.9709067318565966,49,1,B4C
19,E,0.5182268934748777,17,D,0.2526093218053628,68,D,0.875395946806438,90,1,B4C
14,B,0.3557607149943026,42,E,0.6701268872155491,31,B,0.14082237142510357,72,1,B4C
60,A,0.6203388640619995,85,A,0.33496903493299546,83,A,0.17827409112723402,61,1,B4C
61,D,0.46619103632893844,24,D,0.7930460987215647,20,A,0.9636727141315075,89,1,B4C
87,B,0.4204289561404514,85,D,0.9643090562840883,35,D,0.10505950625502414,8,1,B4C
86,E,0.8922798858564818,93,E,0.33622478079765095,40,C,0.09851726297308983,22,1,B4C
37,B,0.4729159709784576,92,B,0.7424695985083369,54,A,0.04717390506861696,49,1,B4C
12,C,0.3136609091756686,60,E,0.25490091204083154,80,A,0.7880274203907581,64,1,B4C
77,D,0.6615820213755933,32,E,0.4034270240488852,1,E,0.5759077359619822,98,1,B4C
49,C,0.10343516664876229,57,E,0.6503007884363577,26,D,0.8357176197960241,91,1,B4C
42,B,0.5954554827078453,10,A,0.07535434139725428,79,D,0.3194943333646497,68,1,B4C
3,B,0.7411070416296808,41,E,0.9097413978411302,40,E,0.8648273676096885,43,1,B4C
9,B,0.4577140514982325,29,A,0.27116369095403714,56,E,0.2922941961065526,50,1,B4C
92,D,0.7492753368241044,30,C,0.38089835239108294,42,A,0.09482991424357867,49,1,B4C
30,B,0.4242372452952734,16,D,0.713740148203268,69,A,0.22490151938230674,39,1,B4C
70,C,0.8514350378574748,9,B,0.7580396351217694,94,D,0.44106561791226007,2,1,B4C
21,A,0.06722863557081049,50,C,0.34762318587393404,70,D,0.498485947081172,59,1,B4C
15,B,0.16108424691711154,24,B,0.5906763448059532,23,C,0.6006832308821931,19,1,B4C
30,C,0.18194140174843365,45,D,0.967068834026938,84,D,0.22382646026323927,22,1,B4C
44,C,0.30277359235669243,75,C,0.42952629419008004,31,B,0.46263495788875353,83,1,B4C
64,E,0.5823316222340089,40,A,0.01399872163024718,23,C,0.3985204129926908,63,1,B4C
52,E,0.8074987316566608,43,D,0.5133966911948447,55,B,0.5336743645135117,51,1,B4C
29,E,0.8710142873937492,94,E,0.7250254232538752,4,C,0.884784025866664,57,1,B4C
57,B,0.14542285909543984,8,B,0.7023099111991377,66,B,0.9760046285323771,8,1,B4C
16,B,0.6672596459823491,98,D,0.23874395730564557,75,E,0.5886236642753964,47,1,B4C
43,C,0.893520754589041,95,A,0.12406937574688226,9,C,0.5388566642467874,35,1,B4C
0,E,0.4733541793328011,41,B,0.45239701922114905,65,A,0.5659993744712066,55,1,B4C
25,D,0.6884093364557076,68,C,0.3764393367977025,55,C,0.5406771412477864,81,1,B4C
36,D,0.7307623018532994,44,D,0.05189407794889689,35,A,0.546904970873308,57,1,B4C
66,C,0.7101716074030013,52,B,0.6455006280078539,32,A,0.8048765095890777,95,1,B4C
56,B,0.5801877633045324,59,B,0.49894893103261306,35,C,0.7341643057962399,86,1,B4C
48,A,0.014367359183389605,97,E,0.641652930378291,12,E,0.3327061081562782,58,1,B4C
83,D,0.947562639960059,77,C,0.3133892076392789,72,A,0.7515541885546558,92,1,B4C
7,B,0.66526292432246,93,E,0.37633367323025013,36,A,0.4048697319847483,89,1,B4C
81,C,0.2694384907480917,43,C,0.7917983307836264,53,E,0.07068424259193229,95,1,B4C
81,E,0.05097206881888994,73,D,0.4520549039010393,9,A,0.831383815868042,7,1,B4C
46,C,0.20833285748853603,58,C,0.6913514576050841,46,B,0.504586409539346,7,1,B4C
0,B,0.316537731334959,45,E,0.3569598755063932,20,B,0.5927069608195618,75,1,B4C
47,B,0.7929822357248377,62,A,0.387095314561826,31,C,0.31351884122019824,14,1,B4C
94,B,0.7876011464616444,20,E,0.053833699349009834,28,A,0.09074094225619789,24,1,B4C
89,B,0.9459278612960758,32,D,0.0019241768830643435,19,E,0.9136437288252001,39,1,B4C
18,A,0.9142087896808119,98,A,0.18560554577562205,2,D,0.14581579125731814,28,1,B4C
20,B,0.15110015917459863,56,C,0.290073737895026,50,D,0.30592152257775584,58,1,B4C
63,C,0.16770277598972694,10,E,0.025879528803503304,18,D,0.5905214487053608,10,1,B4C
69,E,0.9268485431626762,29,D,0.7298104977972278,12,E,0.6278000329317556,72,1,B4C
32,D,0.23991791885452485,89,B,0.12729807431869578,50,A,0.42681327131661695,83,1,B4C
97,E,0.9095385699133887,59,C,0.9561055272406507,66,D,0.3885816530866384,62,1,B4C
77,E,0.3379960313119229,62,A,0.2572489444186017,47,E,0.6199224069906447,20,1,B4C
79,C,0.41887322669535243,26,D,0.7116955497571892,58,C,0.2203597628273748,45,1,B4C
63,C,0.21941563855690382,77,C,0.9379289547711916,8,D,0.5975880235625632,0,1,B4C
11,E,0.6282932284815527,42,B,0.5510384502187822,53,A,0.8912465387146744,68,1,B4C
82,E,0.24773616403511578,5,D,0.7900436169083593,59,C,0.17889230528013345,77,1,B4C
38,B,0.9658244244416323,27,A,0.49630420105481055,73,A,0.21456945588660914,5,1,B4C
47,B,0.7112071607340226,76,E,0.3768808345397897,40,D,0.041316395167162456,24,1,B4C
2,E,0.5420419845539489,4,E,0.24330967994821284,97,E,0.08183752680265921,12,1,B4C
43,E,0.6475189872990458,5,C,0.4169168484654515,54,E,0.19046582788915334,13,1,B4C
7,D,0.16210935543020144,85,B,0.048983838546527436,53,E,0.37869668578381044,58,1,B4C
10,A,0.8792686260864679,61,C,0.03129752704595112,21,D,0.7334590483822618,63,1,B4C
80,A,0.07331645212076543,27,B,0.39228921061332866,99,A,0.43823412382057525,56,1,B4C
91,D,0.1899965092022845,92,A,0.03291003976710016,43,E,0.6488030753959874,95,1,B4C
2,B,0.7529485996631107,71,C,0.7823210660781421,27,A,0.7781290304642634,25,1,B4C
17,D,0.31930032032675715,70,A,0.7415092599148535,23,C,0.5938637092780872,13,1,B4C
54,E,0.44574862306807217,20,C,0.6553632525265715,12,E,0.08671369956021735,48,1,B4C
3,C,0.7676060194582317,90,E,0.6337961430561173,25,A,0.30974856628882363,35,1,B4C
27,A,0.07028761402991868,14,E,0.9962259659715483,55,A,0.5224146422290782,75,1,B4C
42,E,0.05802962709428072,39,C,0.0007274650717691289,14,E,0.35978655112615654,57,1,B4C
20,E,0.9867899455700829,78,C,0.6945191246504664,76,B,0.9426338313999593,92,1,B4C
17,E,0.4307854685287673,92,B,0.022567186746964563,12,C,0.84850810809932,27,1,B4C
71,B,0.04308421615686431,23,B,0.5207702281913356,37,A,0.43188640958033253,16,1,B4C
34,C,0.3718009977172879,72,E,0.4303080431957297,34,C,0.14324815546973346,52,1,B4C
6,B,0.11473596126091468,52,B,0.33373530400703,86,E,0.07271599148777763,49,1,B4C
69,A,0.573297370086664,31,A,0.9721213096073998,14,B,0.12251435240385311,74,1,B4C
44,B,0.9656358287081145,79,A,0.051300087594203014,41,A,0.7170581251923094,34,1,B4C
1,A,0.033844370833002846,6,E,0.4614719558947551,31,D,0.856931414811984,22,1,B4C
45,E,0.23523457997064656,57,D,0.32775260539455076,89,D,0.7613679053506286,46,1,B4C
22,B,0.6515926064807247,18,D,0.22714860426811345,24,E,0.12430826191129729,18,1,B4C
53,D,0.9687660395681933,20,E,0.4704213501219393,88,D,0.7299888563804402,18,1,B4C
19,D,0.36177753443873406,9,E,0.11830142125621324,62,D,0.9635960426817225,13,1,B4C
89,C,0.03219642208733686,53,A,0.1752758608978604,31,A,0.15156595803891315,12,1,B4C
65,D,0.15386296945383704,28,A,0.6311574469133694,65,D,0.38605579806917334,83,1,B4C
17,C,0.5590612877652517,8,A,0.3973778305829402,93,E,0.8544033983185264,40,1,B4C
60,B,0.6113700565595732,83,D,0.9133427337646761,66,C,0.8689131970224486,77,1,B4C
93,E,0.20292588570198822,17,C,0.07370717719159192,80,B,0.889158872664231,37,1,B4C
42,B,0.9110851315740486,99,D,0.6344226176560901,23,A,0.2705872046339892,92,1,B4C
40,E,0.3282061685714224,46,B,0.2550944331986341,15,A,0.07018153006372063,64,1,B4C
38,C,0.009222273587226937,33,E,0.09453955461377006,75,D,0.8218640558900577,18,1,B4C
91,D,0.6712280778566702,91,B,0.995500629338827,36,B,0.6914416917188727,60,1,B4C
37,C,0.5132935824594983,98,E,0.9437746756103707,47,E,0.7408696665320537,96,1,B4C
45,C,0.9117745470241428,69,E,0.28934260625453945,78,D,0.3601607549354584,34,1,B4C
96,D,0.44504528331486537,73,B,0.6189027844561924,27,C,0.5911941441266417,81,1,B4C
30,A,0.64403927252641,87,A,0.7576710091182217,35,E,0.4167485849112248,24,1,B4C
75,A,0.7413949722797497,7,A,0.6230962887319266,57,E,0.8307459855058849,96,1,B4C
11,B,0.672434401962343,28,D,0.78554556586246,94,D,0.02003815862086733,48,1,B4C
35,A,0.6631287382441872,93,E,0.8129593958977555,21,C,0.7821710627701225,16,1,B4C
98,D,0.8566982231275688,83,C,0.9929468497598719,46,B,0.13038318808710125,26,1,B4C
27,C,0.07644400895028247,78,B,0.16427542551788155,73,B,0.684571553188297,79,1,B4C
0,E,0.7252003965957537,17,E,0.4581277239804552,48,D,0.7418724080993608,34,1,B4C
57,A,0.444385026638056,16,B,0.7887027791070517,51,E,0.14647376737164708,69,1,B4C
78,C,0.6090661692544983,16,C,0.7184521017486318,72,B,0.5277364499400188,24,1,B4C
17,B,0.21903836164205848,69,A,0.47825038869165826,64,C,0.8822832480512579,31,1,B4C
74,D,0.3931770315876004,29,D,0.204179891363218,1,C,0.8947911551443155,51,1,B4C
42,B,0.11909433018675497,4,D,0.2582776397195269,96,E,0.7072302179572338,64,1,B4C
63,A,0.41860361738396823,65,B,0.3157968911878135,20,E,0.7987854708761457,26,1,B4C
26,D,0.6005462390010362,86,C,0.8852897403508766,89,C,0.0788143840640756,13,1,B4C
57,C,0.6836725217395068,31,C,0.10343110414574519,53,A,0.13434936229674455,97,1,B4C
35,A,0.3908335492672218,13,E,0.8943601892269523,54,A,0.15886193477135602,64,1,B4C
96,A,0.8756533876745859,9,E,0.4557661453650794,81,C,0.7807163131767951,57,1,B4C
65,D,0.7713801887202277,25,B,0.027322957284606764,59,E,0.8089615824889931,42,1,B4C
98,E,0.26083108002500877,0,E,0.6979505425072526,27,D,0.47599324924540565,67,1,B4C
45,B,0.8176993118476059,97,A,0.7267616036853869,68,B,0.3910192017823302,70,1,B4C
21,D,0.9146909247082321,57,B,0.49653211364855165,46,A,0.6864252054507757,67,1,B4C
16,B,0.8958838370675472,35,C,0.9241891260190152,51,D,0.9107649988387525,23,1,B4C
16,C,0.8959344962919021,31,C,0.782658247295111,28,D,0.04258087527660481,74,1,B4C
52,D,0.6302381571061616,6,D,0.2426566515933084,58,D,0.25422078980813856,36,1,B4C
50,C,0.26348337714290304,40,E,0.6232449421369398,42,B,0.9375155224406574,8,1,B4C
81,A,0.3021910269280519,65,E,0.47892155717295837,17,D,0.7412010385838265,37,1,B4C
62,D,0.757812031892116,83,C,0.2931356035176327,9,C,0.6169449595305447,77,1,B4C
13,C,0.07484282147140509,44,D,0.10343026614625306,83,E,0.29255304333160426,83,1,B4C
2,D,0.9057720957855263,8,B,0.560904206736423,53,C,0.5728085801661565,17,1,B4C
55,A,0.5386699596854331,17,E,0.4532425984817723,35,E,0.7849408940633942,56,1,B4C
44,E,0.8084022997975612,73,B,0.3361063273756265,52,C,0.38104555641165005,59,1,B4C
7,E,0.6045626646042376,63,C,0.2750975119748905,37,C,0.3109123712700944,96,1,B4C
65,E,0.6532902447594835,37,E,0.47402511305727,3,B,0.3487692306192136,48,1,B4C
99,C,0.07153882189037641,9,E,0.7373061619762787,81,A,0.14560612881076818,42,1,B4C
25,E,0.7800609232181682,29,D,0.19836879119400275,78,C,0.6305586694939103,26,1,B4C
5,B,0.42600507941634425,73,D,0.6501081899729798,58,E,0.9208379198842983,2,1,B4C
27,A,0.28692451375669015,86,A,0.8728724638255291,96,B,0.9951126764685372,26,1,B4C
85,E,0.3841601830924817,58,D,0.6979682632449585,16,D,0.42260793607617086,52,1,B4C
55,D,0.34886209677027313,46,B,0.1883512827914804,9,B,0.05441641807711983,44,1,B4C
79,C,0.04734997732683943,28,A,0.6884811365640493,65,E,0.019912329883577606,89,1,B4C
42,D,0.7655882376436816,51,C,0.8353125681895632,12,C,0.35078058204530416,16,1,B4C
18,D,0.8013122648554728,47,B,0.37917093885588093,20,B,0.7260443629471418,4,1,B4C
27,D,0.5690731955900737,17,A,0.3944794513490457,50,C,0.8289188325553815,44,1,B4C
96,C,0.13879047235096975,36,A,0.9097922905449106,11,D,0.4607606846614418,43,1,B4C
4,A,0.71983846135049,25,D,0.6878245280715231,81,D,0.11291739117486532,51,1,B4C
50,D,0.31401471024483485,72,D,0.5274540476799697,59,B,0.7432968902773425,68,1,B4C
47,D,0.503204670074964,36,C,0.28497224979840574,84,E,0.7166863379110326,97,1,B4C
80,E,0.04486746306259981,17,A,0.2914117190235471,84,C,0.9703984833089404,58,1,B4C
16,B,0.4067423871913114,17,E,0.9799721792479663,15,E,0.028368591965683976,55,1,B4C
91,A,0.35446162029588657,3,E,0.13811317913449117,6,E,0.3748371871207484,42,1,B4C
79,B,0.36282872472687355,29,B,0.8264062847802324,22,D,0.7983507642811442,55,1,B4C
5,E,0.3273455413990166,19,D,0.5583035167299095,31,C,0.9496855278207114,21,1,B4C
87,B,0.43261493287204567,61,A,0.6109832091259206,25,B,0.7104159993820556,70,1,B4C
92,E,0.582009280881913,2,C,0.8103963156930589,81,B,0.5691796046171994,59,1,B4C
