x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,target_y
2.951873521883118,2.785596395623676,3.1818243736116925,3.195462284994268,3.105292335548625,4.9514197877736486,2.5236872837337674,3.8542608857915823,3.66890744782172,3.615673697199295,3.6566479847068227,3.192666233306745,1.924986644617018,1.5516928406059078,3.2578477052095094,3.172442541267247,2.638556016220144,2.116385777724927,4.333416156463718,3.178762783462353,4.315767533325186,3.3416323904470584,2.586842144012615,2.704740267486694,2.4989446815426564,4.508392130328068,3.89153444489479,2.533361228760171,2.892009635750644,3.0199272823134296,4.587293545959492,3.6828238298281084,1.534309380673093,2.243114587703348,4.242503362870692,2.938696635033877,2.913683028134433,3.650038037017133,5.426512169016254,43.0429193085654
3.4188292996961906,3.3878474352763956,3.0094859824780444,3.140299775877131,2.7212205910036937,3.083571967798153,2.4018261808735377,3.42905065104123,2.8148966048489195,1.972688309993826,2.0372551690914733,1.6146860655882906,4.152839355980678,1.8064683892012827,2.4668052215018785,2.064285281122701,3.600664230881311,2.7404150303728874,3.66569292847725,3.5532054478183017,4.055617845186853,3.020066914640776,3.2310176323175037,1.388337904113909,5.330475427746844,2.9500135426601717,2.1426882037525496,3.932667759175642,4.346793273027057,2.183228746540914,2.2434945600300336,3.136300360103038,2.613878205676831,3.377356367080718,1.760956820784306,1.609352682603436,2.0994662843129177,2.7587058432733875,3.130094886077931,35.79976267812146
3.113120510294496,4.9496128185277435,2.2196249487877537,2.9768597206950647,2.6094133430208264,2.776058694896647,1.6768049278605341,3.6799622449930958,1.9937116875272884,2.331354869652138,2.710619568684515,2.6705216975393347,3.170232992714704,2.673302492042944,2.0848203369445786,4.080083883049293,2.0808279855262444,0.75715285303892,3.009413980922269,4.065549035197786,3.318837712322223,1.540474783519215,1.7575089337664291,1.5178583458900365,3.936876931851203,2.3194819945160337,2.640129272933744,3.8637788501596244,2.9164359565604503,2.151274088668046,3.583965573280193,1.6508499556997442,0.5703813377034168,2.275453873609858,2.280434023200886,1.0148870020769767,2.4198848770754666,2.599067022689138,3.0852921804731133,24.339225970789048
3.450128345845976,3.617092973438472,3.0929804519022177,3.1584232280861912,2.0405366787392776,3.0683520276013425,2.900203557940961,2.9842225483484874,3.517570260611853,2.280207014313989,2.250857841615151,1.6799737707030022,3.962973145245475,1.2758737127036366,1.7069527945362772,1.932317686126058,2.453077109532554,1.6738049038237717,4.4064274282651485,3.870479359578418,3.6439526237361446,2.0043335146917904,2.4792310832227136,1.7284288313980447,1.3340661089768997,3.4481070776541562,2.2250456323578827,3.434503317585178,3.465181474133734,3.1378148387723606,2.011501209670457,1.3616007504439391,0.7544637092242317,0.7642034732842569,3.335828220309354,1.4948057439280065,2.2158631770486554,2.3638827927904638,3.2693395674386156,29.387351338958247
4.44077649924615,2.0920383140778114,1.5558076079564644,2.502609090416516,3.083319878629768,2.884736966815499,3.2928968424894327,2.4090715508993688,2.4007907813749676,2.3559354134951405,2.929849416026316,2.804001588826033,3.3544772494701895,3.480151197258912,2.6100951286294913,3.108216517422721,3.2632396534024948,2.017779127716944,3.7093733276121084,4.3392908975445295,4.610776226487884,2.8951676188136686,1.7107957475948496,2.1893929538364585,5.5067691801628875,2.2039577717240264,3.438067364332422,4.559714177244471,2.687679098361078,2.7633962507320846,4.131894072389816,3.425249985737265,1.5985554029062121,2.610102693840432,2.9143459878774007,2.7637091004936667,2.5386168311849824,3.7559299800711554,4.94688570513059,38.34670364898204
2.924985667849959,1.780005903265469,2.601810711265343,4.054545317594638,3.8432435641651255,3.4620840825201475,0.8547020705956441,1.872921156452032,1.4250412730454927,3.7864161788539845,3.764382653971534,3.3157173866664036,3.602983451764884,2.9223797077392253,2.1500895160159974,3.8796520708360926,3.0726175531677606,1.496084563063116,3.7451492678918967,3.8540250170400507,4.806162248277882,3.664168990735937,4.171908847768196,2.5664760769448973,1.83474707783599,2.6912238899989553,4.273478333778307,3.023730276807935,5.560596880050767,2.513184333761763,3.9824910851998987,3.667103973371893,1.3809661970342852,1.6010532042096346,2.6448941243709054,1.487058386267039,2.221418508799034,3.5310499289422324,3.8686496909244603,33.51349741918355
3.1991910829717547,2.2325349432952226,1.2488246373859386,3.6095949605166777,2.731372327040598,2.81121788194539,2.1647514585955743,3.1643915336908024,1.6967520219090446,1.75400927107619,1.941918271426177,1.7790948515164275,3.3663543454391753,2.178283862683765,1.7602648708395823,2.2079699740458363,2.271133551370605,1.4295184128104825,2.9579073474495594,3.4936396708491255,3.771883545692482,2.4007384529974027,3.55529696005388,1.9247391099823608,3.744826141708856,4.39783988871107,2.6259338479446983,2.892365983011411,1.929431107718913,2.562158771829578,3.9288845849587295,1.6080589576857598,0.6478124128559664,2.393847070913579,1.7967825071856038,2.3514153061872136,2.241389737846985,3.323246469057458,3.7082303709521445,25.35332528068607
1.7518643622404566,3.1918139937474805,2.5419941145676326,3.820945085981918,4.626758113872267,4.163446174160372,2.1904288263634877,4.573288311993189,2.0325749949133676,3.656188962365011,3.4186016338647987,2.7315469779828567,2.6564797207019333,3.0167905387023013,3.649727333544677,3.0843828342389545,2.985414148203696,2.368291566102521,4.80592946468192,3.6680285425172308,4.412321346566719,3.2826834055764453,1.7137200287585064,3.086704865269489,1.7569468164492095,1.2056519021137375,4.324932414413502,3.641168523470677,2.664756939342353,3.6153200630835696,3.615370995138147,2.5537588531513498,1.033919220478023,1.8733948050613098,2.6858970119796965,4.266440355943024,1.8299571171523328,3.070131155992808,4.52265739329868,35.20173232683365
2.532670183032241,3.3085970099591644,0.845871004049954,2.7777341047942032,2.027450824902715,1.9159143990071632,1.3319817220633687,1.7106610322118811,0.9038637115685686,1.657352026293033,2.035926999282146,1.9322663323262557,4.084561226639238,2.2407587765899493,0.556437495882292,2.1637768213169224,1.637778475937775,0.6210402138519575,3.2506604062372584,2.8861143582518656,2.6175735827626827,1.6293514748100797,4.64210992390078,1.7148362001581494,2.1736419721623856,3.467604482632874,2.5640711196797,4.895400610694653,3.37780267115181,2.55103011126937,1.578752960778187,1.6956717309403004,1.635426172257059,1.5738250820465636,2.284801140261968,1.3541114451505725,0.6525779421232394,0.21955260973865354,0.8098745042054665,13.900249487022712
3.6872474418650274,2.5791064608996352,3.3959860341817185,4.7223500079412,4.727035066946668,3.712467574713457,2.4237993586675954,3.6387921845438975,2.2359962523754593,2.1403775425218057,3.101589901845095,4.034209976140652,3.1016696641402466,3.1149665951900705,3.0465759313689165,4.021820235909298,3.4666146781976237,2.0861239687831725,3.4914225996977115,4.264864604390463,4.503019194363285,2.8741044481652764,5.13680585711425,2.2187883952171994,2.705806218922797,2.7308190398048366,3.0672282262303057,3.697750575707327,4.101740828428818,2.98552375523348,3.8515855880789185,3.683766642340249,1.8848548563323064,2.5239230059746434,3.488105849294738,2.634546468406483,3.2622632545847865,4.2289653617885,5.570411575889816,40.98584620613301
1.3943678081033644,3.735589501221738,2.004337200181579,2.692399674235957,3.9909441673316053,3.709037033820648,3.2559398558130876,3.3913951877422015,2.30285281176362,3.3132510464228684,3.564650731437356,3.1317986158549433,1.2838937800873442,3.599715937431346,3.595558982340444,3.352315577559494,3.1794965563193434,2.466203980505146,2.6320770929512314,4.23498961816367,4.807673269450043,3.5249250931236107,3.669177131594537,2.8844602743013548,3.3217313723315502,1.8117492776585729,3.229510005645805,4.078644849813681,2.6314844357496905,3.8028586830100957,3.4195048341051346,2.849592278355362,1.3356446814026373,1.8329478509787012,3.625548639028312,2.8708916405486464,2.023805114817079,2.2718544077432843,4.020652958223091,36.57424603737971
4.418163607292616,2.9362653638544938,2.791876516883171,4.153607187858803,4.730392575661552,3.446871440454808,3.12722314422521,4.34514627857042,2.3316476029650115,3.1794422382727703,3.098181833004977,2.6536845895741816,4.586766491811037,4.8524672044859365,2.7139194014665105,3.124600399731288,2.724797291139718,1.8301121511148182,4.634736405407235,3.968969094593093,4.865258530458293,3.6175304155155836,2.910414104648999,1.9229969131826858,3.6234472899652843,3.962937548264268,3.4526642082205274,4.359543444223291,2.0995782259355673,1.9220722580383744,2.7035934739785596,2.4649119958909314,1.9842794055886275,2.6177566755469353,2.672127848994958,3.3215588539885967,2.815521053836888,2.8421200003434874,4.5474050472192635,39.162243193936845
3.273297459527827,3.1094174506192642,3.9085271043896235,2.8488095799146604,4.1777255821598045,3.3139687576414327,2.4578833411166525,2.5937127533569635,2.6777350768424926,3.400889744031528,3.4271127304862046,2.824201880905987,2.897053952944493,2.380337814458571,4.572145485174457,3.6543636099726364,3.590177931770725,3.0908027869774366,0.9841131159589476,4.750353230312495,5.84938669036524,4.533102119242802,2.6235024705876557,3.8569793283957274,3.3958340985835926,2.009246900505466,4.704473130387569,3.6480936415527205,4.46820056395338,4.5035779382622785,2.663551075736337,4.162437288269729,2.968894958161015,2.9654838420247107,3.982315940485859,4.32685684297262,2.9412404774553265,3.819399127252767,6.116026620843828,49.109106974871096
