x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y,Label
35,E,0.6829819923269768,53,B,0.8325477017783316,1,D,0.9880847028325143,54,10953.803285743248,W2C
8,B,0.5210021729483569,32,C,0.1756539341303467,7,E,0.5095169739840975,37,10967.554773886652,W2C
20,A,0.5513375426990761,26,D,0.1931806402405355,61,C,0.6586192630542266,33,10982.170261667849,W2C
58,B,0.8953615428525851,93,C,0.031516750303436925,99,D,0.40752226816727577,9,10993.214065465894,W2C
57,C,0.20036030400345028,42,A,0.5153773777696403,41,C,0.8600095437150299,7,11041.993123365202,W2C
98,E,0.8618281308246027,15,D,0.446156478438557,32,E,0.38311924884647774,16,11098.876589237276,W2C
16,C,0.2606587984474543,68,D,0.413566491528512,0,B,0.21259219845075594,76,11236.93788626472,W2C
74,C,0.5936147043805607,46,B,0.3416568336000837,3,D,0.3670879563702457,10,11251.646827826,W2C
98,D,0.8022213189713018,44,C,0.6284542028680485,56,C,0.11869938961420745,41,11321.079953605025,W2C
5,D,0.3983100570133833,0,C,0.6910778707795567,74,E,0.20724765812520662,41,11387.62294329677,W2C
20,B,0.6545765141741385,40,D,0.7240334894690263,95,C,0.1607536415293941,60,11412.82562631404,W2C
16,E,0.5690465748936742,88,D,0.6069007882598197,27,A,0.7800816675817673,81,11434.066716406625,W2C
65,C,0.29811555339410345,64,A,0.5095226382142943,83,A,0.031075412673382985,49,11460.582618053682,W2C
37,A,0.08395570307090161,14,C,0.2180277068948584,73,B,0.1924667983561602,44,11491.72461574421,W2C
54,C,0.8406815086175822,41,B,0.9848378959075151,3,C,0.32595704417649174,76,11524.719156748004,W2C
66,C,0.48287512197268967,54,C,0.6245282596739404,75,B,0.5872099361405738,59,11538.131166032475,W2C
67,D,0.06525518912500594,89,B,0.8194937898564864,3,E,0.47662423632062323,35,11546.040318777963,W2C
46,C,0.9961507905301366,70,B,0.6070295495132686,55,C,0.45514425716555396,90,11576.694723655655,W2C
69,D,0.7225540966161562,62,D,0.4624135621146266,18,A,0.962717222905296,30,11589.255366165715,W2C
30,E,0.5085779218687151,36,B,0.579797760724914,38,C,0.41753251147783244,98,11590.766692456564,W2C
1,E,0.45544964464014015,99,C,0.7875702365254175,90,A,0.15902514557532343,35,11595.288988021934,W2C
0,C,0.9315393301575323,4,D,0.0732742464147873,63,E,0.883413987604649,71,11596.743731397331,W2C
95,C,0.1330866391727974,2,B,0.02788470459748138,71,B,0.5500920503741099,73,11627.769450328069,W2C
28,B,0.7126612256467458,99,A,0.7089834720972563,32,C,0.5815044788750149,65,11628.289565541658,W2C
34,C,0.09949941425661568,23,E,0.4284901356512425,58,D,0.6406880280370267,38,11644.036243632643,W2C
66,A,0.11346050152476905,74,D,0.9538439105578956,47,C,0.6364882997680371,78,11649.516507195844,W2C
64,C,0.6602727827621713,72,D,0.2549889618917829,81,E,0.7618852459781745,31,11683.116476463121,W2C
69,A,0.8664151295248242,76,E,0.35393355611116406,94,D,0.6574521147910246,81,11776.249235229243,W2C
50,C,0.6608312985270522,31,B,0.1807235006429322,5,E,0.9790652893434416,86,11791.84821064942,W2C
41,E,0.989206525798093,20,E,0.6025410450606086,46,E,0.01771270007696446,84,11869.189274163404,W2C
21,B,0.595009777518401,90,A,0.30271738804423864,8,C,0.2288979765730219,1,11910.87063903455,W2C
92,C,0.09624412415757155,63,B,0.5550346802792576,81,A,0.15323558130194415,26,11911.218124850388,W2C
54,D,0.30708241308334117,76,D,0.9749505870371957,32,D,0.635019701732663,71,11985.145625969471,W2C
96,A,0.5445478537124773,19,D,0.10813447061461745,77,E,0.556725863437884,63,12041.726809912761,W2C
90,C,0.0933011783572536,75,C,0.6185822036907019,20,E,0.8670792923398964,26,12056.68796369107,W2C
91,B,0.4515282148790869,13,C,0.1129746367566542,23,D,0.46637182445488623,94,12080.197825090556,W2C
64,E,0.4266253734763945,88,B,0.9153724488660472,17,A,0.5529529699233292,48,12131.235503394662,W2C
60,B,0.9299635757805099,66,D,0.24449263103218766,14,E,0.446294558245209,44,12151.313677533068,W2C
35,D,0.20826782126756904,3,E,0.9104798123936516,28,D,0.6561061383591726,40,12176.753488111124,W2C
35,E,0.4185655981373586,3,E,0.983520926297079,94,E,0.7123333600020745,55,12183.004627278002,W2C
54,E,0.5655318769240576,76,C,0.5200290834508997,69,D,0.4501409133320443,86,12187.879884485596,W2C
30,B,0.3102686186798824,77,D,0.06220055164521687,97,D,0.6151442279314022,36,12280.47773165345,W2C
37,B,0.3136976380699026,40,D,0.1810228566124359,66,B,0.43880662210825816,24,12304.213356293636,W2C
10,D,0.9001547514476554,46,C,0.871863813762966,9,A,0.5870487639628532,67,12308.824260160472,W2C
95,E,0.20454395754493504,8,D,0.7425559455754001,38,E,0.4696155623576074,23,12340.477249806503,W2C
26,E,0.007420307880650179,56,C,0.7896029208901465,59,A,0.9639466197949512,98,12350.699217234036,W2C
7,A,0.35897042968700865,80,B,0.5411363517300267,1,E,0.40638035710451403,34,12424.347451363134,W2C
54,E,0.5827651134435444,48,C,0.7618726402445873,12,C,0.8501761932985958,6,12440.790349738021,W2C
74,E,0.9998714382741338,6,A,0.004044434520026785,31,E,0.4563642523156438,56,12466.092676136745,W2C
59,E,0.7287092484753526,12,D,0.34225685673201955,99,B,0.40738900410162093,97,12473.992237494767,W2C
32,B,0.8276711355691941,7,D,0.11932065971931705,48,D,0.7653075502427034,9,12590.421958753515,W2C
8,A,0.9907324363757767,15,A,0.958473500816468,82,A,0.6265164169237312,51,12617.730915927816,W2C
64,D,0.6757909636279851,61,C,0.847506826505088,37,B,0.2551195355791215,18,12626.976971020802,W2C
5,D,0.033133462193210894,26,A,0.6958636300542076,26,B,0.05536455295769016,77,12667.646540350259,W2C
7,C,0.35673132811230546,11,D,0.9456027918015356,95,B,0.5125604220620792,98,12686.62826651238,W2C
48,C,0.7107073618692773,21,D,0.5542290944043589,83,A,0.777641115731628,73,12735.316821622662,W2C
47,A,0.23984174848088957,58,C,0.7151684006741772,37,D,0.4964359843278485,52,12808.154376357088,W2C
47,D,0.4497345010699739,87,A,0.8875355612101644,47,C,0.28076502822903593,31,12833.025940068987,W2C
33,C,0.0464043585791547,84,B,0.6946472486671068,23,A,0.2325653842314067,29,12855.476181259626,W2C
2,A,0.19066858102117323,51,B,0.5394953889785168,23,A,0.2707282636532402,89,12858.555148528169,W2C
6,C,0.4086759787921972,95,D,0.02098537189847638,82,E,0.8507111374968488,58,12884.5657314657,W2C
13,B,0.23325432182254846,30,A,0.07757410458425473,5,E,0.29876784978359483,14,12904.940175941549,W2C
52,B,0.007730267340348984,6,D,0.9138825723685412,94,D,0.1469184681387372,77,12905.254102520943,W2C
44,B,0.04761237842748811,34,A,0.4487096301898472,98,C,0.798461192783881,15,12957.69450225075,W2C
23,D,0.4140006828847249,54,C,0.2023638241223934,20,D,0.8319544071100526,68,12972.364370249361,W2C
73,E,0.9948498070617926,54,C,0.6395132485108767,87,B,0.8349035805176538,38,12975.838705701099,W2C
58,B,0.002080639176285759,7,E,0.40965440746558146,66,A,0.5684633683212377,30,13002.33691195547,W2C
32,D,0.8663414358503905,65,A,0.9126595034907086,56,C,0.30702966058018344,3,13003.10118629771,W2C
31,B,0.6338277869439427,61,D,0.7644912849809122,86,D,0.8050525774819134,11,13007.684817502846,W2C
8,B,0.02903990220921937,59,E,0.05031458621786211,90,B,0.3590943204385595,3,13065.162295719943,W2C
18,E,0.06878065769765895,91,B,0.9792120005390854,86,B,0.1475654561162666,46,13072.333151077622,W2C
96,A,0.35360527623648597,39,D,0.7293644723926,99,B,0.524064376359136,50,13133.34485090994,W2C
17,A,0.9422611736585611,7,D,0.23254599477675042,30,D,0.8235382080304637,70,13152.364998801928,W2C
49,E,0.319095339872988,6,B,0.8563060856267709,31,A,0.2788984119033826,25,13156.799223617218,W2C
57,D,0.092636368687806,67,B,0.19962225608436512,61,A,0.7129592370404921,90,13176.912919842856,W2C
5,A,0.09465438039363916,8,C,0.6939289757355889,51,A,0.5219542754458351,38,13213.958592882216,W2C
69,E,0.8474560185633525,69,A,0.5706810332125372,74,C,0.27592268614372706,80,13229.278576990931,W2C
10,B,0.672511369297406,29,E,0.6949256249358007,47,A,0.20372536058994872,68,13231.343026969993,W2C
16,A,0.2979574289583591,68,D,0.13245661700830613,7,D,0.512901319670872,4,13271.848870641992,W2C
78,B,0.7044318206475954,37,A,0.4354216577161356,32,B,0.41612812897435847,42,13304.475421368083,W2C
99,A,0.8944653793150905,15,B,0.58576095823464,73,D,0.8966289517716616,3,13311.525473144324,W2C
50,B,0.9666149922642142,90,E,0.682294424293312,51,B,0.2192664942115845,74,13320.419316773758,W2C
63,D,0.10711251531512367,65,D,0.5120321413998116,63,B,0.6748265578186491,83,13329.996427433245,W2C
82,A,0.39250201227021797,43,C,0.6209009359778455,51,A,0.337988641638314,50,13332.03951554335,W2C
74,C,0.7446807264245305,29,D,0.0040239474901532235,70,E,0.8990105620065529,17,13349.9471022426,W2C
0,E,0.6610837672688546,70,C,0.8211863754087236,46,B,0.9998313187333344,84,13385.561441372363,W2C
49,E,0.5673399295689356,9,B,0.43711102023782156,20,A,0.9622258658374313,11,13401.182730732009,W2C
85,D,0.9939977334136711,22,B,0.6529423852220549,44,D,0.8061359310614362,38,13444.0838427889,W2C
88,C,0.6907228942289688,89,B,0.9802698106659866,31,D,0.7295573162382514,17,13469.1088480053,W2C
99,B,0.5785754113832238,57,E,0.6322078987942107,36,E,0.7789703976190943,7,13545.582482035461,W2C
16,A,0.5998679731550471,43,B,0.467955313835019,21,C,0.7155267352531023,73,13549.288555958494,W2C
50,C,0.5198353671551348,75,B,0.14322240108958484,32,C,0.6781385752746263,20,13561.740698382768,W2C
40,C,0.7139554232420516,54,B,0.4540611460307561,78,C,0.09681727394785755,48,13565.21018294409,W2C
31,A,0.16523789021040092,82,E,0.247557528619063,81,A,0.9176668981384791,94,13586.002597164992,W2C
95,B,0.07461905556870818,51,E,0.4822619189796783,59,D,0.30578497109037983,91,13592.629590312856,W2C
78,B,0.6091748793796582,4,A,0.17862790041878374,63,A,0.24110827792236,15,13594.309889996664,W2C
85,C,0.7040996843974501,39,C,0.9335556789849163,18,D,0.9311803099044244,1,13627.154182397604,W2C
42,E,0.7059066693266582,27,C,0.41588739957421195,0,C,0.7714864611358258,84,13642.218230128092,W2C
35,C,0.07251549633756249,24,B,0.3192292397074169,57,E,0.5717643343734469,60,13645.81831571913,W2C
93,A,0.060872665291400896,87,E,0.6316490624027661,25,C,0.7698731150124427,62,13649.592133149796,W2C
57,C,0.9425902142769116,55,C,0.12774642015359572,3,B,0.03790469721635292,13,13663.33610006656,W2C
7,C,0.15865516996309392,79,A,0.0982104032044514,52,C,0.6117268711483419,61,13692.1016603703,W2C
0,C,0.10856314470280937,85,C,0.2997709905208963,53,E,0.4091800224033796,80,13700.206996263583,W2C
58,C,0.131770888597036,28,B,0.9169604520931779,91,E,0.23842135202343895,33,13787.49267533436,W2C
25,C,0.09174405087997728,33,A,0.45465285181504944,81,C,0.20122618790513425,27,13830.161288940919,W2C
14,B,0.3843390279585277,14,B,0.6041430079993941,92,A,0.7730415587839066,61,13841.709804978676,W2C
85,A,0.6760015609419073,7,B,0.3168039068415974,6,B,0.1671999822447755,7,13857.313680032545,W2C
71,A,0.045109006285336095,41,C,0.33861427746913353,98,B,0.8136173598395464,37,13869.16797187931,W2C
76,E,0.512078453937679,18,A,0.9736579601810812,35,B,0.9758521690469177,79,13882.641795952233,W2C
37,A,0.8763060296667939,24,D,0.4297916269038856,44,B,0.5574282998979453,60,13920.727747074492,W2C
78,D,0.7667784245332432,67,A,0.8062613866902641,59,B,0.8065321591132667,0,13951.499796754375,W2C
78,D,0.546279104790284,22,E,0.9162226385415473,15,E,0.028267495196590442,16,13952.512368328578,W2C
61,A,0.7385710386348938,80,B,0.42569340856046944,62,E,0.7769816399166084,6,14033.887929804234,W2C
38,A,0.41349129149368014,42,E,0.8583513658315013,72,C,0.20181787385250494,0,14081.253608856008,W2C
99,D,0.4540761443123418,54,E,0.8214007884767329,57,A,0.5477222626071534,65,14087.400549379341,W2C
60,E,0.3531544022825378,85,D,0.29219112176064777,50,B,0.439304346338914,74,14108.088041867566,W2C
5,A,0.5835295488659132,94,E,0.832728756418908,30,D,0.08888810004447667,96,14151.915774356028,W2C
51,B,0.5460913252963926,36,A,0.5478835445381053,92,D,0.3138657578902182,14,14154.207238622203,W2C
97,D,0.4396172300088649,5,D,0.7532092689057405,58,B,0.37243311048163086,85,14195.729149773051,W2C
9,E,0.03541897328086374,13,A,0.5832512643365159,51,E,0.8650441645445748,12,14199.377157330884,W2C
15,A,0.7567798069785374,56,B,0.6119884270117714,98,D,0.31396592146376723,1,14210.32268398771,W2C
52,D,0.4512054082123965,14,A,0.5832309026986398,63,B,0.7940842069610543,97,14229.041050431097,W2C
25,C,0.514502164857092,88,C,0.43163427370468,54,E,0.546263775548773,40,14231.364584652201,W2C
27,B,0.5005396771321254,54,D,0.40120025561648287,95,C,0.07811013672136391,55,14237.223785544891,W2C
35,E,0.845242103840832,22,D,0.11833006484160302,19,B,0.047096071982964505,20,14264.101629321693,W2C
68,A,0.9585186081814263,16,B,0.3336716686529235,95,D,0.969692653724781,23,14292.405970208772,W2C
47,E,0.2118665397323024,6,D,0.7024083867366493,52,E,0.1374270821762149,52,14315.143265802933,W2C
9,D,0.2434563577719976,42,D,0.45365881088356885,41,E,0.24514079766011376,91,14328.251853088244,W2C
95,B,0.09000794044593863,49,A,0.09046554050257127,73,B,0.6685012848318432,43,14342.074455219008,W2C
6,E,0.3511378135956563,55,D,0.48604372606207047,47,D,0.17486599142830284,91,14378.17430978132,W2C
40,D,0.03530225451406965,14,D,0.5097493520925303,7,E,0.23258606605261378,77,14381.496666664574,W2C
77,B,0.645693868383918,40,A,0.6605882590813132,59,A,0.0035702744930703467,88,14431.457831954081,W2C
46,D,0.2985887562882926,68,E,0.9613284151666223,16,B,0.9175550667262246,95,14504.788733986392,W2C
46,D,0.8944780555868199,26,B,0.5847395993629951,6,A,0.7771235330411236,7,14517.448519396894,W2C
83,A,0.662523910383704,66,D,0.4169042473729109,78,A,0.6185506407577828,32,14521.124405415852,W2C
23,A,0.962572886161193,49,B,0.477095579371546,8,C,0.6559687408649841,78,14531.217655598906,W2C
70,A,0.617740500624998,67,D,0.8944034693509627,80,B,0.9131621714028072,34,14601.540618563606,W2C
83,D,0.8551958061969787,82,C,0.43921344473188595,20,D,0.36846360036947545,15,14614.283392979225,W2C
59,E,0.5228275273109287,76,A,0.012355342993489171,21,E,0.02298940660615867,94,14674.841398758548,W2C
38,E,0.32772695668207097,2,B,0.9214208557319118,5,C,0.00151942211098266,92,14690.518524196345,W2C
63,C,0.9247859097140136,88,D,0.7709097418802177,72,E,0.41971454426462973,10,14700.842089675356,W2C
0,B,0.43883673808413093,21,D,0.005793505405566668,32,B,0.019242084525597947,26,14713.691726075667,W2C
73,D,0.0852140869017709,61,C,0.6102510617319219,76,C,0.12301147388662403,34,14713.70667783021,W2C
